Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0368,R1,1055402.567,0.022386146,-1.650020674
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0368,R2,1546606.333,0.032150538,-1.492811761
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0368,R3,1418110.993,0.029925359,-1.523960626
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0751,R1,515708.2,0.010303678,-1.987007701
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0751,R2,764151.2933,0.015968157,-1.796745214
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0751,R3,1675260.667,0.035479715,-1.450019871
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0812,R1,286090.1333,0.005848122,-2.232983542
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0812,R2,1328912,0.02815504,-1.550443855
Q88I44,Q88I44_PSEPK,Pp_3157,histidinol-phosphatase,PP_0812,R3,1840688.333,0.03920015,-1.406712269
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0368,R1,73300.36667,0.001554774,-2.808332673
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0368,R2,13863.06667,0.000288183,-3.540332233
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0368,R3,13266.64,0.000279956,-3.552909905
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0751,R1,23363.73333,0.0004668,-3.330869497
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0751,R2,10363.92,0.000216571,-3.664400515
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0751,R3,15518,0.00032865,-3.483266516
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0812,R1,37789.06667,0.000772467,-3.112120257
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0812,R2,33537.46667,0.000710543,-3.148409824
Q88I50,Q88I50_PSEPK,Sad-ii,NAD+-dependent succinate semialdehyde dehydrogenase,PP_0812,R3,14975.33333,0.000318922,-3.49631603
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0368,R1,261525.8,0.005547224,-2.255924281
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0368,R2,10397.3,0.000216137,-3.66527097
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0368,R3,259997.32,0.005486533,-2.260701978
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0751,R1,212781.8667,0.004251311,-2.371477124
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0751,R2,191749.96,0.00400692,-2.397189285
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0751,R3,276815.8333,0.005862578,-2.231911336
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88I53,Q88I53_PSEPK,Pp_3148,Glutamine synthetase,PP_0812,R3,11231.5,0.000239191,-3.621254767
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0368,R1,13993.7,0.00029682,-3.527506261
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0368,R2,10397.3,0.000216137,-3.66527097
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0368,R3,50881.32,0.001073711,-2.96911248
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0751,R1,115803.5333,0.002313716,-2.635689928
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0751,R2,28007.96,0.000585271,-3.232643089
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0751,R3,30476.3,0.000645446,-3.190140023
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88I54,Q88I54_PSEPK,Potf-ii,Putrescine-binding periplasmic protein,PP_0812,R3,11231.5,0.000239191,-3.621254767
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0368,R1,296062.0333,0.006279772,-2.202056102
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0368,R2,252092.9667,0.005240457,-2.280630816
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0368,R3,526657.9867,0.011113678,-1.954142175
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0751,R1,285577.1333,0.005705736,-2.243688308
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0751,R2,62261.27333,0.001301048,-2.885706568
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0751,R3,614501.3333,0.013014293,-1.885579434
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0812,R1,405008.4667,0.008278996,-2.08202232
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0812,R2,33537.46667,0.000710543,-3.148409824
Q88I56,Q88I56_PSEPK,Pp_3145,DUF3313 domain-containing protein,PP_0812,R3,494783.3333,0.010537135,-1.977277466
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0368,R1,212958.2333,0.004517057,-2.345144385
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0368,R2,331143.7667,0.006883749,-2.162174961
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0368,R3,9949.98,0.000209967,-3.677848641
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0751,R1,17522.8,0.0003501,-3.455808234
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0751,R2,102712.6267,0.002146344,-2.668300731
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0751,R3,11638.5,0.000246487,-3.608205252
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88I62,Q88I62_PSEPK,Pp_3139,"Glycosyl transferase, group 1 family protein",PP_0812,R3,510587.8333,0.010873715,-1.963622067
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0368,R1,139933.1333,0.002968122,-2.527518261
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0368,R2,207364.5333,0.004310652,-2.365457066
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0368,R3,331245.9867,0.006990042,-2.155520224
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0751,R1,17522.8,0.0003501,-3.455808234
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0751,R2,7772.94,0.000162428,-3.789339251
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0751,R3,11638.5,0.000246487,-3.608205252
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0812,R1,428894.5333,0.008767264,-2.057135912
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0812,R2,139151.0667,0.002948129,-2.530453538
Q88I66,Q88I66_PSEPK,Pp_3135,Glycosyl transferase,PP_0812,R3,453237.8333,0.009652363,-2.015366374
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0368,R1,237838.1333,0.005044785,-2.297157332
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0368,R2,346931.5333,0.007211942,-2.14194777
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0368,R3,276929.9867,0.005843851,-2.233300864
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0751,R1,298148.8667,0.005956915,-2.224978575
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0751,R2,7772.94,0.000162428,-3.789339251
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0751,R3,11638.5,0.000246487,-3.608205252
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0812,R1,210246.8667,0.004297769,-2.36675689
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88I67,Q88I67_PSEPK,Pp_3134,Transferase,PP_0812,R3,174204.6667,0.003709943,-2.430632744
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0368,R1,122419.4667,0.00259664,-2.585588337
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0368,R2,633284.7667,0.013164595,-1.880592504
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0368,R3,486633.32,0.010269067,-1.988469007
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0751,R1,17522.8,0.0003501,-3.455808234
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0751,R2,286937.3133,0.005996012,-2.222137539
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0751,R3,663301,0.014047802,-1.852391611
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0812,R1,260353.2,0.00532202,-2.273923503
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0812,R2,212723.9333,0.004506883,-2.346123723
Q88I73,Q88I73_PSEPK,Pp_3128,Exopolysaccharide biosynthesis/transport protein,PP_0812,R3,882655,0.018797429,-1.725901543
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0368,R1,1303832.667,0.027655597,-1.558216962
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0368,R2,1421893,0.029558022,-1.529324629
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0368,R3,1294946,0.027326299,-1.563419191
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0751,R1,611681.8667,0.0122212,-1.912886132
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0751,R2,96675.96,0.002020198,-2.694606073
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0751,R3,735247,0.01557152,-1.807669002
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0812,R1,243011.5333,0.00496753,-2.303859537
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0812,R2,356172.0333,0.007546051,-2.122280262
Q88I74,Q88I74_PSEPK,Pp_3127,Exopolysaccharide transport protein,PP_0812,R3,1502225.333,0.031992086,-1.494957447
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0368,R1,13993.7,0.00029682,-3.527506261
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0368,R2,10397.3,0.000216137,-3.66527097
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0368,R3,67803.65333,0.001430811,-2.844417754
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0751,R1,17522.8,0.0003501,-3.455808234
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0751,R2,7772.94,0.000162428,-3.789339251
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0751,R3,11638.5,0.000246487,-3.608205252
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88I75,Q88I75_PSEPK,Pp_3126,Polysaccharide exported protein,PP_0812,R3,80268,0.001709424,-2.767150086
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0368,R1,13993.7,0.00029682,-3.527506261
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0368,R2,10397.3,0.000216137,-3.66527097
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0368,R3,9949.98,0.000209967,-3.677848641
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0751,R1,255859.2667,0.005111983,-2.291410587
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0751,R2,315359.6467,0.006589941,-2.181118446
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0751,R3,156139.5,0.00330682,-2.480589479
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0812,R1,67331.86667,0.001376367,-2.861265768
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88I91,Q88I91_PSEPK,Pp_3108,Rhs-related protein,PP_0812,R3,11231.5,0.000239191,-3.621254767
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0368,R1,273456.4333,0.005800285,-2.236550675
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0368,R2,369793.7667,0.007687198,-2.114231959
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0368,R3,439510.66,0.009274672,-2.032701436
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0751,R1,333617.8667,0.006665574,-2.176162437
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0751,R2,640159.98,0.013377161,-1.873636046
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0751,R3,333065.8333,0.007053876,-2.151572179
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0812,R1,1108355,0.022656481,-1.644807538
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0812,R2,551819.7667,0.011691148,-1.932142825
Q88I93,Q88I93_PSEPK,Pp_3106,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,PP_0812,R3,716592.5,0.015260885,-1.81642027
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0368,R1,471991.6,0.010011415,-1.99950455
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0368,R2,815923.9667,0.016961261,-1.770541855
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0368,R3,1225033.987,0.025850996,-1.587522712
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0751,R1,1414309.2,0.028257428,-1.548867372
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0751,R2,1347534.627,0.028158879,-1.550384633
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0751,R3,940135,0.019910766,-1.700912042
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0812,R1,424455.7333,0.008676528,-2.061654018
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0812,R2,729045.7667,0.015445953,-1.811185286
Q88IA0,Q88IA0_PSEPK,Puud,Uricase/urate oxidase,PP_0812,R3,1707298.167,0.036359412,-1.439383154
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0368,R1,452662.4667,0.009601424,-2.017664334
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0368,R2,2323333.333,0.04829698,-1.316080022
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0368,R3,2213333.333,0.046706355,-1.330624025
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0751,R1,565015.2,0.011288816,-1.947351607
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0751,R2,2356666.667,0.049246298,-1.307626408
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0751,R3,1720546.167,0.0364388,-1.438435933
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0812,R1,2632780.6,0.053818086,-1.269071753
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0812,R2,2545051.033,0.053920811,-1.268243583
Q88IA4,Q88IA4_PSEPK,Clpv,Protein ClpV1,PP_0812,R3,1890410.5,0.040259056,-1.395136408
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0368,R1,108271.1333,0.002296539,-2.638926137
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0368,R2,10397.3,0.000216137,-3.66527097
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0368,R3,9949.98,0.000209967,-3.677848641
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0751,R1,100710.5333,0.002012163,-2.696336842
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0751,R2,7772.94,0.000162428,-3.789339251
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0751,R3,271987,0.00576031,-2.239554116
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88IA6,Q88IA6_PSEPK,Pp_3093,Type VI secretion system baseplate subunit TssK,PP_0812,R3,225328.6667,0.004798704,-2.318876082
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0368,R1,13993.7,0.00029682,-3.527506261
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0368,R2,170216.8667,0.003538434,-2.451188953
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0368,R3,240867.9867,0.005082861,-2.293891767
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0751,R1,17522.8,0.0003501,-3.455808234
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0751,R2,149918.2933,0.003132781,-2.504069937
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0751,R3,247132.3333,0.005233923,-2.281172694
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0812,R2,224597.0333,0.004758433,-2.322536063
Q88IA8,Q88IA8_PSEPK,Pp_3091,ImcF-like family protein,PP_0812,R3,381195.8333,0.008118123,-2.090544383
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0368,R1,4433333.333,0.094035441,-1.026708434
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0368,R2,5520000,0.114748636,-0.940252467
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0368,R3,5886666.667,0.124222022,-0.905801405
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0751,R1,2639728,0.052740888,-1.277852559
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0751,R2,2682219,0.056049232,-1.251430332
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0751,R3,3074830.667,0.065120682,-1.186281059
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0812,R1,6750000,0.137980384,-0.86018265
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0812,R2,6566666.667,0.139124909,-0.856595107
Q88IB0,Q88IB0_PSEPK,Pp_3089,"Type VI secretion system effector, Hcp1 family",PP_0812,R3,7640000,0.162704974,-0.78859917
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0368,R1,13993.7,0.00029682,-3.527506261
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0368,R2,10397.3,0.000216137,-3.66527097
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0368,R3,9949.98,0.000209967,-3.677848641
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0751,R1,17522.8,0.0003501,-3.455808234
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0751,R2,7772.94,0.000162428,-3.789339251
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0751,R3,66375,0.001405731,-2.852097729
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88IB1,Q88IB1_PSEPK,Pp_3088,ImpA N-terminal domain-containing protein,PP_0812,R3,11231.5,0.000239191,-3.621254767
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0368,R1,642662.4667,0.013631515,-1.865455883
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0368,R2,727560.4333,0.015124378,-1.820322472
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0368,R3,546054.2933,0.011522984,-1.938435023
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0751,R1,340651.5333,0.006806104,-2.16710139
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0751,R2,527450.6667,0.011021921,-1.957742721
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0751,R3,483737.8333,0.010244902,-1.989492208
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0812,R2,25153.1,0.000532907,-3.273348561
Q88IB2,Q88IB2_PSEPK,Pp_3087,UvrABC system protein A,PP_0812,R3,855959.5,0.018228909,-1.739239312
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0368,R1,1753333.333,0.037189956,-1.42957433
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0368,R2,3080000,0.064026413,-1.193640829
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0368,R3,2816666.667,0.059438057,-1.225935395
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0751,R1,2703333.333,0.054011702,-1.267512139
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0751,R2,2703333.333,0.05649045,-1.248024967
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0751,R3,3386666.667,0.071724939,-1.14432981
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0812,R1,2328086,0.047589659,-1.322487403
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0812,R2,3303333.333,0.069986185,-1.154987678
Q88IC0,Q88IC0_PSEPK,Ppic-ii,Peptidyl-prolyl cis-trans isomerase C (Rotamase C),PP_0812,R3,3283333.333,0.069923385,-1.155377553
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0368,R1,192293.5667,0.004078739,-2.389474065
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0368,R2,241044.4333,0.005010783,-2.300094439
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0368,R3,88464.32,0.001866798,-2.728902706
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0751,R1,88632.86667,0.001770855,-2.751816942
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0751,R2,73272.62667,0.001531148,-2.814982806
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0751,R3,247555.1667,0.005242878,-2.280430268
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0812,R1,28341.8,0.00057935,-3.237058994
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0812,R2,88848.06667,0.001882383,-2.725292096
Q88IC8,Q88IC8_PSEPK,Aacs,Acetoacetyl-coenzyme A synthetase,PP_0812,R3,387725.5,0.008257182,-2.083168164
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0368,R1,47050.46667,0.000997988,-3.000874885
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0368,R2,339959.1,0.007067001,-2.150764874
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0368,R3,46518.32,0.000981642,-3.008046827
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0751,R1,715895.3333,0.014303351,-1.844562207
Q88ID2,Q88ID2_PSEPK,Pp_3067,PIN like domain-containing protein,PP_0751,R2,361762.6667,0.007559606,-2.12150082
