Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88D28,HSLV_PSEPK,Hslv,ATP-dependent protease subunit HslV,PP_0813,R2,869702.6667,0.089871767,-1.046376721
Q88D28,HSLV_PSEPK,Hslv,ATP-dependent protease subunit HslV,PP_0813,R3,976760.6667,0.09067469,-1.042513919
Q88D29,Q88D29_PSEPK,Pyrc',Dihydroorotase-like protein,PP_0813,R1,348310.7,0.033038698,-1.48097708
Q88D29,Q88D29_PSEPK,Pyrc',Dihydroorotase-like protein,PP_0813,R2,405845.3,0.04193851,-1.377387002
Q88D29,Q88D29_PSEPK,Pyrc',Dihydroorotase-like protein,PP_0813,R3,446404.0667,0.041440603,-1.382573939
Q88D30,PYRB_PSEPK,Pyrb,Aspartate carbamoyltransferase catalytic subunit,PP_0813,R1,522808.4,0.04959052,-1.304601339
Q88D30,PYRB_PSEPK,Pyrb,Aspartate carbamoyltransferase catalytic subunit,PP_0813,R2,489506.6667,0.050583758,-1.295988912
Q88D30,PYRB_PSEPK,Pyrb,Aspartate carbamoyltransferase catalytic subunit,PP_0813,R3,597222.72,0.055441407,-1.25616576
Q88D31,Q88D31_PSEPK,Pyrr,Pyrimidine operon regulatory protein/uracil phosphoribosyltransferase,PP_0813,R1,397122.3333,0.037668681,-1.424019584
Q88D31,Q88D31_PSEPK,Pyrr,Pyrimidine operon regulatory protein/uracil phosphoribosyltransferase,PP_0813,R2,335757.3333,0.034695886,-1.459722016
Q88D31,Q88D31_PSEPK,Pyrr,Pyrimidine operon regulatory protein/uracil phosphoribosyltransferase,PP_0813,R3,367128,0.034081243,-1.467484573
Q88D35,GSHB_PSEPK,Gshb,Glutathione synthetase,PP_0813,R1,477015.3333,0.04524686,-1.344411556
Q88D35,GSHB_PSEPK,Gshb,Glutathione synthetase,PP_0813,R2,394905.6667,0.04080805,-1.389254157
Q88D35,GSHB_PSEPK,Gshb,Glutathione synthetase,PP_0813,R3,473019.3333,0.043911352,-1.35742319
Q88D37,Q88D37_PSEPK,Pilh,Protein PilH,PP_0813,R1,205481,0.019490715,-1.710172225
Q88D37,Q88D37_PSEPK,Pilh,Protein PilH,PP_0813,R2,169957.3667,0.017562748,-1.755407529
Q88D37,Q88D37_PSEPK,Pilh,Protein PilH,PP_0813,R3,251780.3333,0.023373283,-1.631280277
Q88D40,Q88D40_PSEPK,Pp_4988,histidine kinase,PP_0813,R1,114610.5667,0.010871282,-1.963719236
Q88D40,Q88D40_PSEPK,Pp_4988,histidine kinase,PP_0813,R2,135194.04,0.013970438,-1.854789977
Q88D40,Q88D40_PSEPK,Pp_4988,histidine kinase,PP_0813,R3,5999.16,0.000556914,-3.254211636
Q88D44,Q88D44_PSEPK,Bioa,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,PP_0813,R1,44277.7,0.004199921,-2.376758842
Q88D44,Q88D44_PSEPK,Bioa,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,PP_0813,R2,70477.23333,0.007282849,-2.137698676
Q88D44,Q88D44_PSEPK,Bioa,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,PP_0813,R3,90055.95333,0.008360078,-2.077789653
Q88D45,Q88D45_PSEPK,Pp_4983,Tryptophan 2-monooxygenase,PP_0813,R1,102446.4667,0.009717467,-2.012446911
Q88D45,Q88D45_PSEPK,Pp_4983,Tryptophan 2-monooxygenase,PP_0813,R2,4420.56,0.000456804,-3.340270233
Q88D45,Q88D45_PSEPK,Pp_4983,Tryptophan 2-monooxygenase,PP_0813,R3,5999.16,0.000556914,-3.254211636
Q88D47,Y4981_PSEPK,Pp_4981,UPF0312 protein PP_4981,PP_0813,R1,287883.6667,0.027306946,-1.56372687
Q88D47,Y4981_PSEPK,Pp_4981,UPF0312 protein PP_4981,PP_0813,R2,314800.5,0.032530287,-1.487712109
Q88D47,Y4981_PSEPK,Pp_4981,UPF0312 protein PP_4981,PP_0813,R3,308462.3867,0.028635194,-1.543099867
Q88D48,Q88D48_PSEPK,Rhle,ATP-dependent RNA helicase RhlE,PP_0813,R1,159554.7,0.015134417,-1.820034294
Q88D48,Q88D48_PSEPK,Rhle,ATP-dependent RNA helicase RhlE,PP_0813,R2,483409.8533,0.049953736,-1.301432024
Q88D48,Q88D48_PSEPK,Rhle,ATP-dependent RNA helicase RhlE,PP_0813,R3,336810.1067,0.031266771,-1.504916966
Q88D51,Q88D51_PSEPK,Metf,Methylenetetrahydrofolate reductase,PP_0813,R1,149478.3333,0.014178633,-1.848365649
Q88D51,Q88D51_PSEPK,Metf,Methylenetetrahydrofolate reductase,PP_0813,R2,154310.6667,0.015945878,-1.797351575
Q88D51,Q88D51_PSEPK,Metf,Methylenetetrahydrofolate reductase,PP_0813,R3,161283,0.014972231,-1.824713488
Q88D52,Q88D52_PSEPK,Pp_4975,Long-chain acyl-CoA thioester hydrolase family protein,PP_0813,R1,334545.1333,0.031732977,-1.498489179
Q88D52,Q88D52_PSEPK,Pp_4975,Long-chain acyl-CoA thioester hydrolase family protein,PP_0813,R2,333885.04,0.03450241,-1.462150562
Q88D52,Q88D52_PSEPK,Pp_4975,Long-chain acyl-CoA thioester hydrolase family protein,PP_0813,R3,404469.0533,0.037547689,-1.425416783
Q88D56,Q88D56_PSEPK,Pp_4971,Membrane-bound lytic murein transglycosylase A,PP_0813,R1,21748.26667,0.002062912,-2.685519246
Q88D56,Q88D56_PSEPK,Pp_4971,Membrane-bound lytic murein transglycosylase A,PP_0813,R2,26394.07333,0.002727463,-2.564241104
Q88D56,Q88D56_PSEPK,Pp_4971,Membrane-bound lytic murein transglycosylase A,PP_0813,R3,25432.60667,0.002360961,-2.626911207
Q88D58,Q88D58_PSEPK,Pp_4969,DUF1090 domain-containing protein,PP_0813,R1,289368.8,0.027447817,-1.561492192
Q88D58,Q88D58_PSEPK,Pp_4969,DUF1090 domain-containing protein,PP_0813,R2,356098,0.036797813,-1.434177988
Q88D58,Q88D58_PSEPK,Pp_4969,DUF1090 domain-containing protein,PP_0813,R3,312554.6333,0.029015086,-1.53737614
Q88D60,METK_PSEPK,Metk,S-adenosylmethionine synthase,PP_0813,R1,701887.6667,0.066576922,-1.176676285
Q88D60,METK_PSEPK,Metk,S-adenosylmethionine synthase,PP_0813,R2,543377.6667,0.056150582,-1.250645738
Q88D60,METK_PSEPK,Metk,S-adenosylmethionine synthase,PP_0813,R3,634545.3333,0.058906141,-1.229839427
Q88D62,Q88D62_PSEPK,Tkta,Transketolase,PP_0813,R1,954536.2333,0.090541675,-1.043151477
Q88D62,Q88D62_PSEPK,Tkta,Transketolase,PP_0813,R2,961708.3333,0.099379282,-1.002704144
Q88D62,Q88D62_PSEPK,Tkta,Transketolase,PP_0813,R3,1029783.387,0.095596898,-1.0195562
Q88D63,Q88D63_PSEPK,Epd,D-erythrose 4-phosphate dehydrogenase,PP_0813,R1,69903.4,0.006630624,-2.178445596
Q88D63,Q88D63_PSEPK,Epd,D-erythrose 4-phosphate dehydrogenase,PP_0813,R2,67480.70667,0.0069732,-2.156567901
Q88D63,Q88D63_PSEPK,Epd,D-erythrose 4-phosphate dehydrogenase,PP_0813,R3,48958.10667,0.004544881,-2.342477467
Q88D64,PGK_PSEPK,Pgk,Phosphoglycerate kinase,PP_0813,R1,1126186.467,0.106823403,-0.971333592
Q88D64,PGK_PSEPK,Pgk,Phosphoglycerate kinase,PP_0813,R2,1129352.52,0.116702995,-0.932917998
Q88D64,PGK_PSEPK,Pgk,Phosphoglycerate kinase,PP_0813,R3,1127747.953,0.104691149,-0.980090034
Q88D67,Q88D67_PSEPK,Fba,"Fructose-1,6-bisphosphate aldolase",PP_0813,R1,1445178.267,0.137081083,-0.863022474
Q88D67,Q88D67_PSEPK,Fba,"Fructose-1,6-bisphosphate aldolase",PP_0813,R2,1354250.1,0.139943056,-0.854048647
Q88D67,Q88D67_PSEPK,Fba,"Fructose-1,6-bisphosphate aldolase",PP_0813,R3,1266026.053,0.117527788,-0.929859438
Q88D68,Q88D68_PSEPK,Pp_4959,Diguanylate cyclase,PP_0813,R1,10653.7,0.001010547,-2.995443433
Q88D68,Q88D68_PSEPK,Pp_4959,Diguanylate cyclase,PP_0813,R2,77309.66667,0.007988887,-2.097513722
Q88D68,Q88D68_PSEPK,Pp_4959,Diguanylate cyclase,PP_0813,R3,40580.22,0.003767145,-2.423987684
Q88D75,Q88D75_PSEPK,Dbpa,"ATP-dependent RNA helicase, specific for 23S rRNA",PP_0813,R1,368198.3333,0.034925121,-1.456862077
Q88D75,Q88D75_PSEPK,Dbpa,"ATP-dependent RNA helicase, specific for 23S rRNA",PP_0813,R2,339964.1867,0.035130606,-1.454314354
Q88D75,Q88D75_PSEPK,Dbpa,"ATP-dependent RNA helicase, specific for 23S rRNA",PP_0813,R3,332004.4,0.030820647,-1.511158242
Q88D77,Q88D77_PSEPK,Pp_4950,Metalloprotease TldD/E C-terminal domain-containing protein,PP_0813,R1,157325,0.014922921,-1.826146155
Q88D77,Q88D77_PSEPK,Pp_4950,Metalloprotease TldD/E C-terminal domain-containing protein,PP_0813,R2,180026,0.018603202,-1.730412291
Q88D77,Q88D77_PSEPK,Pp_4950,Metalloprotease TldD/E C-terminal domain-containing protein,PP_0813,R3,122924.0533,0.011411291,-1.942665209
Q88D78,Q88D78_PSEPK,Pp_4949,"Peptidase, TldD/PmbA family",PP_0813,R1,56114.3,0.005322671,-2.273870346
Q88D78,Q88D78_PSEPK,Pp_4949,"Peptidase, TldD/PmbA family",PP_0813,R2,30299.64,0.00313105,-2.504310054
Q88D78,Q88D78_PSEPK,Pp_4949,"Peptidase, TldD/PmbA family",PP_0813,R3,109187.3867,0.010136088,-1.99412961
Q88D80,Q88D80_PSEPK,Puta,Bifunctional protein PutA,PP_0813,R1,336513.0333,0.031919641,-1.495942006
Q88D80,Q88D80_PSEPK,Puta,Bifunctional protein PutA,PP_0813,R2,263962.7667,0.027276909,-1.564204851
Q88D80,Q88D80_PSEPK,Puta,Bifunctional protein PutA,PP_0813,R3,299039.4,0.027760439,-1.556573669
Q88D82,Q88D82_PSEPK,Rlmj,Ribosomal RNA large subunit methyltransferase J,PP_0813,R1,39760.13333,0.003771412,-2.423496064
Q88D82,Q88D82_PSEPK,Rlmj,Ribosomal RNA large subunit methyltransferase J,PP_0813,R2,41362.70667,0.004274265,-2.369138573
Q88D82,Q88D82_PSEPK,Rlmj,Ribosomal RNA large subunit methyltransferase J,PP_0813,R3,70718.02,0.006564898,-2.182771989
Q88D83,Q88D83_PSEPK,Pp_4944,Carbamoyltransferase,PP_0813,R1,405887,0.038500046,-1.414538754
Q88D83,Q88D83_PSEPK,Pp_4944,Carbamoyltransferase,PP_0813,R2,340128.3333,0.035147569,-1.454104712
Q88D83,Q88D83_PSEPK,Pp_4944,Carbamoyltransferase,PP_0813,R3,371552.6667,0.034491994,-1.462281699
Q88D84,Q88D84_PSEPK,Pp_4943,Glycosyl transferase,PP_0813,R1,91032.66667,0.008634822,-2.063746631
Q88D84,Q88D84_PSEPK,Pp_4943,Glycosyl transferase,PP_0813,R2,41935.18667,0.004333423,-2.363168942
Q88D84,Q88D84_PSEPK,Pp_4943,Glycosyl transferase,PP_0813,R3,86920.5,0.008069008,-2.093179865
Q88D87,Q88D87_PSEPK,Pp_4940,Glycosyltransferase,PP_0813,R1,106676.0333,0.010118659,-1.994877037
Q88D87,Q88D87_PSEPK,Pp_4940,Glycosyltransferase,PP_0813,R2,103143.1533,0.010658421,-1.972307118
Q88D87,Q88D87_PSEPK,Pp_4940,Glycosyltransferase,PP_0813,R3,105472.6667,0.009791243,-2.009162155
Q88D88,Q88D88_PSEPK,Pp_4939,Glycosyltransferase family 2 protein,PP_0813,R1,104472.2333,0.00990962,-2.003943017
Q88D88,Q88D88_PSEPK,Pp_4939,Glycosyltransferase family 2 protein,PP_0813,R2,80211.28667,0.008288729,-2.08151204
Q88D88,Q88D88_PSEPK,Pp_4939,Glycosyltransferase family 2 protein,PP_0813,R3,76313.45333,0.007084334,-2.149700975
Q88D89,Q88D89_PSEPK,Pp_4938,Glycosyl transferase,PP_0813,R1,76964.93333,0.007300439,-2.136650998
Q88D89,Q88D89_PSEPK,Pp_4938,Glycosyl transferase,PP_0813,R2,61958.92,0.006402599,-2.193643684
Q88D89,Q88D89_PSEPK,Pp_4938,Glycosyl transferase,PP_0813,R3,63520.45333,0.005896734,-2.229388492
Q88D90,Q88D90_PSEPK,Pp_4937,Toluene tolerance protein,PP_0813,R1,60965.8,0.005782856,-2.237857619
Q88D90,Q88D90_PSEPK,Pp_4937,Toluene tolerance protein,PP_0813,R2,38389.04,0.003966977,-2.401540271
Q88D90,Q88D90_PSEPK,Pp_4937,Toluene tolerance protein,PP_0813,R3,113853.0533,0.010569212,-1.975957399
Q88D92,MSBA_PSEPK,Msba,ATP-dependent lipid A-core flippase,PP_0813,R1,104708.1,0.009931993,-2.002963617
Q88D92,MSBA_PSEPK,Msba,ATP-dependent lipid A-core flippase,PP_0813,R2,34428.84,0.003557745,-2.448825132
Q88D92,MSBA_PSEPK,Msba,ATP-dependent lipid A-core flippase,PP_0813,R3,115238.4867,0.010697824,-1.970704535
Q88D93,HLDE_PSEPK,Hlde,Bifunctional protein HldE,PP_0813,R1,428501,0.040645076,-1.390992056
Q88D93,HLDE_PSEPK,Hlde,Bifunctional protein HldE,PP_0813,R2,466605.3333,0.048217221,-1.316797824
Q88D93,HLDE_PSEPK,Hlde,Bifunctional protein HldE,PP_0813,R3,391568,0.036350058,-1.439494888
Q88D95,Q88D95_PSEPK,Pp_4932,D-arabinose 1-dehydrogenase,PP_0813,R1,64045.16667,0.006074947,-2.216457536
Q88D95,Q88D95_PSEPK,Pp_4932,D-arabinose 1-dehydrogenase,PP_0813,R2,55775.15333,0.005763592,-2.23930675
Q88D95,Q88D95_PSEPK,Pp_4932,D-arabinose 1-dehydrogenase,PP_0813,R3,48196.25333,0.004474157,-2.349288803
Q88D96,Q88D96_PSEPK,Pp_4931,FAD dependent oxidoreductase domain-containing protein,PP_0813,R1,138857.1333,0.013171168,-1.880375701
Q88D96,Q88D96_PSEPK,Pp_4931,FAD dependent oxidoreductase domain-containing protein,PP_0813,R2,122215.1533,0.012629249,-1.898622466
Q88D96,Q88D96_PSEPK,Pp_4931,FAD dependent oxidoreductase domain-containing protein,PP_0813,R3,188833.3333,0.017529785,-1.756223422
Q88DA4,Q88DA4_PSEPK,Pp_4923,Outer membrane efflux protein,PP_0813,R1,126029.1333,0.01195438,-1.922472946
Q88DA4,Q88DA4_PSEPK,Pp_4923,Outer membrane efflux protein,PP_0813,R2,4420.56,0.000456804,-3.340270233
Q88DA4,Q88DA4_PSEPK,Pp_4923,Outer membrane efflux protein,PP_0813,R3,286540.0533,0.026600099,-1.575116744
Q88DA5,THIC_PSEPK,Thic,Phosphomethylpyrimidine synthase,PP_0813,R1,482681.4667,0.045784316,-1.339283272
Q88DA5,THIC_PSEPK,Thic,Phosphomethylpyrimidine synthase,PP_0813,R2,501536.3733,0.051826862,-1.285445088
Q88DA5,THIC_PSEPK,Thic,Phosphomethylpyrimidine synthase,PP_0813,R3,457909.44,0.04250867,-1.371522484
Q88DA8,Q88DA8_PSEPK,Nudf,ADP-ribose pyrophosphatase,PP_0813,R1,289904.6,0.02749864,-1.560688789
Q88DA8,Q88DA8_PSEPK,Nudf,ADP-ribose pyrophosphatase,PP_0813,R2,199724.5667,0.020638777,-1.685316035
Q88DA8,Q88DA8_PSEPK,Nudf,ADP-ribose pyrophosphatase,PP_0813,R3,292325,0.027137128,-1.566436123
Q88DB2,Q88DB2_PSEPK,Pare,DNA topoisomerase 4 subunit B,PP_0813,R1,73189.9,0.006942362,-2.158492742
Q88DB2,Q88DB2_PSEPK,Pare,DNA topoisomerase 4 subunit B,PP_0813,R2,94887.85333,0.00980535,-2.008536901
Q88DB2,Q88DB2_PSEPK,Pare,DNA topoisomerase 4 subunit B,PP_0813,R3,134182.6667,0.012456451,-1.904605663
Q88DB5,Q88DB5_PSEPK,Parc,DNA topoisomerase 4 subunit A,PP_0813,R1,564592,0.053553866,-1.271209176
Q88DB5,Q88DB5_PSEPK,Parc,DNA topoisomerase 4 subunit A,PP_0813,R2,548418.8533,0.056671519,-1.246635146
Q88DB5,Q88DB5_PSEPK,Parc,DNA topoisomerase 4 subunit A,PP_0813,R3,192469.4933,0.017867337,-1.747940178
Q88DB6,Q88DB6_PSEPK,Pp_4911,ABC-type transport auxiliary lipoprotein component domain-containing protein,PP_0813,R1,322217.5667,0.030563657,-1.514794682
Q88DB6,Q88DB6_PSEPK,Pp_4911,ABC-type transport auxiliary lipoprotein component domain-containing protein,PP_0813,R2,310880.1867,0.032125176,-1.493154479
Q88DB6,Q88DB6_PSEPK,Pp_4911,ABC-type transport auxiliary lipoprotein component domain-containing protein,PP_0813,R3,245599.0533,0.022799462,-1.642075393
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0813,R1,136737.3333,0.012970097,-1.88705679
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0813,R2,129537.0333,0.013385864,-1.873353576
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0813,R3,163804,0.01520626,-1.817977578
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0813,R1,579867,0.055002762,-1.259615502
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0813,R2,620391.3333,0.064108881,-1.193081801
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0813,R3,553054.3333,0.051341165,-1.289534282
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0813,R1,216028.6667,0.020491205,-1.688432511
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0813,R2,212356,0.021944062,-1.658682987
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0813,R3,186648.6667,0.017326977,-1.761277189
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0813,R1,187498.0333,0.017784957,-1.749947179
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0813,R2,249626.5667,0.02579546,-1.588456719
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0813,R3,283904.3667,0.026355423,-1.579130009
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0813,R1,10842.83333,0.001028487,-2.987801114
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0813,R2,27734.97333,0.002866027,-2.54271977
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0813,R3,26151.45333,0.002427693,-2.614806252
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0813,R1,116892,0.011087685,-1.955159106
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0813,R2,55746.08667,0.005760589,-2.239533137
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0813,R3,84831.26667,0.00787506,-2.103746129
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0813,R1,146758.6667,0.013920661,-1.856340138
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0813,R2,95161.18667,0.009833595,-2.007287674
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0813,R3,127766.7,0.011860844,-1.925884403
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0813,R1,113928.8667,0.01080662,-1.966310119
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0813,R2,183821.5533,0.01899542,-1.721351091
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0813,R3,65485.54667,0.006079157,-2.216156624
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0813,R1,281913.2333,0.026740626,-1.572828433
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0813,R2,222385.3733,0.022980459,-1.638641303
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0813,R3,348930.0533,0.032391891,-1.489563704
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0813,R1,35323.2,0.00335055,-2.474883855
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0813,R2,36072.27333,0.003727572,-2.42857401
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0813,R3,47240.05333,0.004385391,-2.357991702
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0813,R1,131087.6667,0.012434203,-1.905382063
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0813,R2,143224.6667,0.014800292,-1.829729703
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0813,R3,142609,0.013238685,-1.878155147
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0813,R1,1417119.667,0.13441961,-0.871537371
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0813,R2,568733.7067,0.058770779,-1.230838555
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0813,R3,1579661.667,0.146643223,-0.833738002
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0813,R1,339755.3333,0.032227186,-1.491777613
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0813,R2,362798.3333,0.0374902,-1.42608224
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0813,R3,348384,0.032341199,-1.49024388
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0813,R1,951386.3333,0.090242894,-1.044586987
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0813,R2,1104803.667,0.11416621,-0.942462416
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0813,R3,887206.8333,0.082361225,-1.084277203
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0813,R1,1004458.667,0.095277022,-1.021011825
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0813,R2,916487.3333,0.094706316,-1.023621056
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0813,R3,1156666.667,0.107375732,-0.969093861
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0813,R1,564218.6667,0.053518453,-1.271496445
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0813,R2,544326,0.056248579,-1.249888444
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0813,R3,536605.6667,0.049814202,-1.302646827
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0813,R1,2219919,0.210568417,-0.676606767
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0813,R2,1731727,0.178950084,-0.747268095
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0813,R3,2151307,0.199710229,-0.699599691
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0813,R1,133438.9,0.012657227,-1.897661443
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0813,R2,121180.1867,0.0125223,-1.902315906
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0813,R3,251257,0.023324701,-1.632183911
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0813,R1,528079.9333,0.050090546,-1.300244231
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0813,R2,594005.2333,0.061382242,-1.211957252
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0813,R3,491024.8,0.045582836,-1.341198654
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0813,R1,1066318,0.101144633,-0.995057155
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0813,R2,1299875.667,0.134324209,-0.871845709
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0813,R3,940355,0.087295078,-1.059010243
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0813,R1,175906.2333,0.016685427,-1.777662667
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0813,R2,188309.8533,0.019459224,-1.710874478
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0813,R3,139629.1,0.012962055,-1.887326142
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0813,R1,3713333.333,0.352224889,-0.45317996
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0813,R2,3473333.333,0.35892106,-0.445001059
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0813,R3,3730000,0.346263529,-0.460593249
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0813,R1,2144040.333,0.203371015,-0.691710945
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0813,R2,1301900,0.134533396,-0.871169896
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0813,R3,2455314.333,0.227931851,-0.642194982
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0813,R1,4650946.033,0.441161297,-0.355402596
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0813,R2,4550885.667,0.470271221,-0.327651598
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0813,R3,4903433.733,0.455195782,-0.341801771
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0813,R1,76573.23333,0.007263285,-2.13886691
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0813,R2,102906.1867,0.010633934,-1.973306038
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0813,R3,99939.4,0.009277579,-2.032565343
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0813,R1,1292829,0.12263013,-0.91140281
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0813,R2,1287654.667,0.133061337,-0.875948117
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0813,R3,1341596,0.124543101,-0.904680326
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0813,R1,584714.6667,0.055462583,-1.255999908
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0813,R2,613266,0.063372577,-1.198098635
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0813,R3,522919.2,0.048543659,-1.313867493
