Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0812_PP_0815,R2,3206666.667,0.066985427,-1.174019672
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0812_PP_0815,R3,2903333.333,0.067215045,-1.172533504
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0813_PP_0815,R1,3393333.333,0.065479946,-1.183891691
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0813_PP_0815,R2,3383333.333,0.065283992,-1.185193294
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0813_PP_0815,R3,3320000,0.069197622,-1.159908831
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0815,R1,3393333.333,0.069802128,-1.156131337
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0815,R2,2576252.6,0.052899034,-1.276552262
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0528_PP_0751_PP_0815,R3,3326666.667,0.06761409,-1.169962794
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0751_PP_0813_PP_0815,R1,3403333.333,0.074145657,-1.129914282
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0751_PP_0813_PP_0815,R2,3163333.333,0.06998183,-1.155014704
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0751_PP_0813_PP_0815,R3,3100000,0.064247933,-1.192140841
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0368_PP_0751_PP_0813_PP_0815,R1,2273333.333,0.042551607,-1.371084037
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0368_PP_0751_PP_0813_PP_0815,R2,2750000,0.051124792,-1.291368449
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0368_PP_0751_PP_0813_PP_0815,R3,2813333.333,0.051619027,-1.287190187
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0812_PP_0815,R1,1880000,0.039578154,-1.402544461
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0812_PP_0815,R2,2056666.667,0.042962587,-1.36690958
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0812_PP_0815,R3,1806666.667,0.041826125,-1.378552372
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0813_PP_0815,R1,2026666.667,0.039107865,-1.407735889
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0813_PP_0815,R2,2316666.667,0.044701847,-1.349674532
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0813_PP_0815,R3,1893333.333,0.039462098,-1.403819834
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0815,R1,1947883.1,0.040068679,-1.39719497
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0815,R2,1812382.667,0.037214243,-1.429290805
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0528_PP_0751_PP_0815,R3,2010000,0.040853002,-1.388776023
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0751_PP_0813_PP_0815,R1,2776666.667,0.06049298,-1.218295023
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0751_PP_0813_PP_0815,R2,1654177.2,0.036595052,-1.436577631
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0751_PP_0813_PP_0815,R3,2220000,0.04600981,-1.337149561
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0368_PP_0751_PP_0813_PP_0815,R1,660603.3333,0.012364985,-1.907806396
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0368_PP_0751_PP_0813_PP_0815,R2,833600.6667,0.015497331,-1.809743089
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0368_PP_0751_PP_0813_PP_0815,R3,802672.3,0.014727428,-1.831873103
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0528_PP_0751_PP_0812_PP_0815,R2,550363.0333,0.011496768,-1.939424234
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0528_PP_0751_PP_0812_PP_0815,R3,522342.3667,0.012092744,-1.917475152
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0528_PP_0751_PP_0813_PP_0815,R1,1240485,0.023937198,-1.620926697
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0528_PP_0751_PP_0813_PP_0815,R2,533807.0333,0.010300213,-1.98715379
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0528_PP_0751_PP_0815,R1,942746.3333,0.019392643,-1.712363008
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0751_PP_0813_PP_0815,R3,589981.9333,0.012227458,-1.912663822
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0368_PP_0751_PP_0813_PP_0815,R1,4044973.667,0.075712667,-1.120831458
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0368_PP_0751_PP_0813_PP_0815,R2,4075283.333,0.075762913,-1.120543334
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0368_PP_0751_PP_0813_PP_0815,R3,3817124.667,0.070036586,-1.154675034
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0812_PP_0815,R1,2430947.2,0.05117681,-1.290926784
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0812_PP_0815,R2,3042940.367,0.063565278,-1.196780048
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0812_PP_0815,R3,2655902.033,0.061486765,-1.211218353
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0813_PP_0815,R1,3136552.333,0.060524934,-1.218065676
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0813_PP_0815,R2,3464075.667,0.066841977,-1.174950712
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0813_PP_0815,R3,2992127.867,0.062363895,-1.205066766
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0815,R1,3414549.767,0.070238558,-1.153424413
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0815,R2,3372919.267,0.06925725,-1.159534759
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0528_PP_0751_PP_0815,R3,3289290.2,0.066854418,-1.17486989
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0751_PP_0813_PP_0815,R1,3346297.467,0.072903063,-1.137254225
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0751_PP_0813_PP_0815,R2,2870843.867,0.063511141,-1.197150088
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0751_PP_0813_PP_0815,R3,3170623.267,0.06571161,-1.182357893
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0368_PP_0751_PP_0813_PP_0815,R1,1690891.4,0.031649624,-1.499631441
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0368_PP_0751_PP_0813_PP_0815,R2,1875530.133,0.034867668,-1.457577096
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0368_PP_0751_PP_0813_PP_0815,R3,1742525.3,0.031971846,-1.495232286
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0812_PP_0815,R1,1876995.533,0.039514904,-1.403239071
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0812_PP_0815,R2,1302123.7,0.027200617,-1.565421246
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0812_PP_0815,R3,2320000,0.0537103,-1.269942419
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0813_PP_0815,R1,1932388,0.037288603,-1.428423882
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0813_PP_0815,R2,1575687.7,0.030404094,-1.517067937
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0813_PP_0815,R3,1810000,0.03772521,-1.42336834
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0815,R1,1657883.1,0.034103272,-1.467203956
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0815,R2,1902919.267,0.039073261,-1.408120342
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0528_PP_0751_PP_0815,R3,1799290.2,0.036570351,-1.436870866
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0751_PP_0813_PP_0815,R1,1702964.133,0.037101095,-1.430613269
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0751_PP_0813_PP_0815,R2,1800843.867,0.039839731,-1.3996836
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0751_PP_0813_PP_0815,R3,1853956.6,0.038423509,-1.415402972
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0368_PP_0751_PP_0813_PP_0815,R1,1721782.8,0.032227841,-1.491768791
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0368_PP_0751_PP_0813_PP_0815,R2,1211060.267,0.02251462,-1.647535387
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0368_PP_0751_PP_0813_PP_0815,R3,1895050.6,0.03477038,-1.458790568
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0812_PP_0815,R1,1226142.733,0.025813014,-1.588161282
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0812_PP_0815,R2,1012594.033,0.021152508,-1.674638126
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0812_PP_0815,R3,2052696,0.047521948,-1.323105768
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0813_PP_0815,R1,936271.5333,0.018066899,-1.743116395
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0813_PP_0815,R3,1537645.667,0.032048621,-1.494190646
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0815,R1,599963.8667,0.01234148,-1.908632765
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0815,R2,1040936.6,0.02137389,-1.670116426
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0528_PP_0751_PP_0815,R3,1194537.267,0.024278823,-1.614772378
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0751_PP_0813_PP_0815,R2,777105.4,0.017191757,-1.764679734
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0751_PP_0813_PP_0815,R3,820843.2,0.01701209,-1.76924233
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0368_PP_0751_PP_0813_PP_0815,R1,801782.8,0.015007542,-1.823690421
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0368_PP_0751_PP_0813_PP_0815,R2,693963.6667,0.012901363,-1.88936441
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0528_PP_0751_PP_0812_PP_0815,R1,1047813.533,0.02205879,-1.656418307
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0528_PP_0751_PP_0812_PP_0815,R2,559214.0667,0.011681661,-1.932495402
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0528_PP_0751_PP_0812_PP_0815,R3,719235.3667,0.016651012,-1.778559369
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0528_PP_0751_PP_0813_PP_0815,R2,908744.3667,0.017534914,-1.75609635
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0528_PP_0751_PP_0815,R1,773561.1,0.015912439,-1.798263238
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0751_PP_0813_PP_0815,R2,575637.5333,0.012734721,-1.895010558
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0751_PP_0813_PP_0815,R3,616332.3333,0.012773574,-1.893687583
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0368_PP_0751_PP_0813_PP_0815,R1,3177558.067,0.059476628,-1.225653661
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0368_PP_0751_PP_0813_PP_0815,R2,3896666.667,0.072442281,-1.140007886
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0368_PP_0751_PP_0813_PP_0815,R3,3105858.633,0.05698628,-1.244229694
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0812_PP_0815,R1,1333991.067,0.02808346,-1.551549389
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0812_PP_0815,R2,3963333.333,0.082791759,-1.08201289
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0812_PP_0815,R3,2512568.7,0.058168457,-1.235312459
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0813_PP_0815,R1,2790685.3,0.053850861,-1.268807349
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0813_PP_0815,R2,3363333.333,0.064898077,-1.18776817
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0813_PP_0815,R3,1513568.333,0.031546786,-1.501044882
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0815,R1,2524549.767,0.051930927,-1.284573924
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0815,R2,3613333.333,0.07419375,-1.129632678
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0528_PP_0751_PP_0815,R3,3795956.867,0.077152355,-1.112650812
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0751_PP_0813_PP_0815,R1,3474893.767,0.075704686,-1.120877238
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0751_PP_0813_PP_0815,R2,1544177.2,0.034161543,-1.466462526
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0751_PP_0813_PP_0815,R3,3200623.267,0.066333364,-1.178267977
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0368_PP_0751_PP_0813_PP_0815,R1,3610000,0.067570953,-1.170239955
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0368_PP_0751_PP_0813_PP_0815,R2,3483333.333,0.064758069,-1.188706107
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0368_PP_0751_PP_0813_PP_0815,R3,3526666.667,0.064707264,-1.189046965
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0812_PP_0815,R1,3393333.333,0.071437165,-1.146075787
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0812_PP_0815,R2,2279607.033,0.047619683,-1.322213501
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0812_PP_0815,R3,3900000,0.090288867,-1.044365797
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0813_PP_0815,R1,3240000,0.062521127,-1.203973204
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0813_PP_0815,R2,2926666.667,0.056472261,-1.248164821
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0813_PP_0815,R3,4260000,0.08878972,-1.051637316
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0815,R1,3686666.667,0.075836104,-1.120123988
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0815,R2,3420000,0.070223974,-1.153514599
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0528_PP_0751_PP_0815,R3,3196666.667,0.064971856,-1.187274728
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0751_PP_0813_PP_0815,R1,3173333.333,0.069134834,-1.160303076
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0751_PP_0813_PP_0815,R2,3076666.667,0.06806452,-1.167079215
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0751_PP_0813_PP_0815,R3,2960000,0.061346413,-1.212210824
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0368_PP_0751_PP_0813_PP_0815,R1,6360000,0.119044671,-0.924290041
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0368_PP_0751_PP_0813_PP_0815,R2,6893333.333,0.128152811,-0.892271863
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0368_PP_0751_PP_0813_PP_0815,R3,6303333.333,0.115653531,-0.936841104
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0812_PP_0815,R1,4186666.667,0.088138585,-1.054833926
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0812_PP_0815,R2,5306666.667,0.110853222,-0.955251681
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0812_PP_0815,R3,4490000,0.103947952,-0.983184063
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0813_PP_0815,R1,5656666.667,0.109154683,-0.961957626
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0813_PP_0815,R2,6216666.667,0.119955316,-0.9209805
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0813_PP_0815,R3,4600000,0.095876223,-1.018289083
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0815,R1,6310000,0.129799046,-0.886728501
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0815,R2,5596666.667,0.114918179,-0.939611264
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0528_PP_0751_PP_0815,R3,6313333.333,0.128317721,-0.891713361
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0751_PP_0813_PP_0815,R1,6226666.667,0.135655325,-0.867563153
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0751_PP_0813_PP_0815,R2,6893333.333,0.152499921,-0.816730382
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0751_PP_0813_PP_0815,R3,6540000,0.135542413,-0.867924787
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0368_PP_0751_PP_0813_PP_0815,R1,1484238.233,0.027781549,-1.556243542
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0368_PP_0751_PP_0813_PP_0815,R2,1668748.133,0.031023418,-1.50831035
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0368_PP_0751_PP_0813_PP_0815,R3,1848383,0.033914123,-1.469619413
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0528_PP_0751_PP_0812_PP_0815,R1,1697308,0.035732084,-1.446941652
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0528_PP_0751_PP_0812_PP_0815,R2,1505967.7,0.031458801,-1.502257832
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0528_PP_0751_PP_0813_PP_0815,R1,1406867.067,0.027147813,-1.56626515
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0528_PP_0751_PP_0813_PP_0815,R2,1420652.7,0.027412575,-1.562050161
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0528_PP_0751_PP_0815,R1,1661021.533,0.03416783,-1.466382597
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0528_PP_0751_PP_0815,R2,1415424.467,0.029063372,-1.536654007
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0528_PP_0751_PP_0815,R3,1204537.267,0.024482071,-1.61115184
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0751_PP_0813_PP_0815,R1,1860729.6,0.040538203,-1.392135503
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0751_PP_0813_PP_0815,R2,1997498.733,0.04419029,-1.354673149
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0751_PP_0813_PP_0815,R3,1844535.867,0.038228263,-1.417615431
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0368_PP_0751_PP_0813_PP_0815,R1,1146007.533,0.021450643,-1.668559684
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0368_PP_0751_PP_0813_PP_0815,R2,1359923.733,0.025282115,-1.597186589
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0368_PP_0751_PP_0813_PP_0815,R3,1257575.9,0.023073997,-1.636877172
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0812_PP_0815,R1,1462032.867,0.030779023,-1.511745175
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0812_PP_0815,R2,1945169.7,0.040633479,-1.391115994
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0812_PP_0815,R3,1195549.733,0.027678162,-1.557862757
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0813_PP_0815,R1,1933816.867,0.037316176,-1.42810287
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0813_PP_0815,R2,960396.4333,0.01853158,-1.732087543
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0813_PP_0815,R3,1302983.733,0.027157643,-1.566107921
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0815,R1,1964549.767,0.040411519,-1.393494825
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0815,R2,2178068.267,0.044722985,-1.349469217
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0528_PP_0751_PP_0815,R3,1978580.4,0.040214403,-1.395618378
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0751_PP_0813_PP_0815,R1,730921.0667,0.015923983,-1.79794829
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0751_PP_0813_PP_0815,R2,1322215.4,0.029251123,-1.53385745
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0751_PP_0813_PP_0815,R3,1438776.533,0.029818845,-1.525509189
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0368_PP_0751_PP_0813_PP_0815,R1,750891.4,0.014054972,-1.852170026
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0368_PP_0751_PP_0813_PP_0815,R2,666692.4667,0.012394369,-1.906775595
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0368_PP_0751_PP_0813_PP_0815,R3,1005858.633,0.01845549,-1.733874431
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0528_PP_0751_PP_0812_PP_0815,R2,1026273.7,0.021438269,-1.66881029
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0528_PP_0751_PP_0812_PP_0815,R3,1232568.7,0.028535188,-1.544619269
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0528_PP_0751_PP_0813_PP_0815,R2,1243333.333,0.023991063,-1.619950505
